,ID,Date,HomeTeam,AwayTeam,Result
6386,https://www.nhl.com/gamecenter/2013020237,2013/11/07,Tampa Bay Lightning,Edmonton Oilers,H
6387,https://www.nhl.com/gamecenter/2013020238,2013/11/07,St. Louis Blues,Calgary Flames,H
6388,https://www.nhl.com/gamecenter/2013020239,2013/11/07,Los Angeles Kings,Buffalo Sabres,H
6389,https://www.nhl.com/gamecenter/2013020240,2013/11/07,San Jose Sharks,Vancouver Canucks,A
6390,https://www.nhl.com/gamecenter/2013020241,2013/11/08,Toronto Maple Leafs,New Jersey Devils,H
6391,https://www.nhl.com/gamecenter/2013020242,2013/11/08,Winnipeg Jets,Nashville Predators,H
6392,https://www.nhl.com/gamecenter/2013020243,2013/11/08,Colorado Avalanche,Calgary Flames,H
6393,https://www.nhl.com/gamecenter/2013020244,2013/11/08,Anaheim Ducks,Buffalo Sabres,H
6394,https://www.nhl.com/gamecenter/2013020245,2013/11/09,Philadelphia Flyers,Edmonton Oilers,H
6395,https://www.nhl.com/gamecenter/2013020246,2013/11/09,Ottawa Senators,Florida Panthers,H
6396,https://www.nhl.com/gamecenter/2013020247,2013/11/09,Boston Bruins,Toronto Maple Leafs,H
6397,https://www.nhl.com/gamecenter/2013020248,2013/11/09,Detroit Red Wings,Tampa Bay Lightning,A
6398,https://www.nhl.com/gamecenter/2013020249,2013/11/09,Carolina Hurricanes,Minnesota Wild,A
6399,https://www.nhl.com/gamecenter/2013020250,2013/11/09,Columbus Blue Jackets,New York Islanders,H
6400,https://www.nhl.com/gamecenter/2013020251,2013/11/09,St. Louis Blues,Pittsburgh Penguins,H
6401,https://www.nhl.com/gamecenter/2013020252,2013/11/09,Dallas Stars,Chicago Blackhawks,A
6402,https://www.nhl.com/gamecenter/2013020253,2013/11/09,Coyotes,Washington Capitals,H
6403,https://www.nhl.com/gamecenter/2013020254,2013/11/09,Los Angeles Kings,Vancouver Canucks,H
6404,https://www.nhl.com/gamecenter/2013020255,2013/11/10,Montréal Canadiens,New York Islanders,H
6405,https://www.nhl.com/gamecenter/2013020256,2013/11/10,New Jersey Devils,Nashville Predators,H
6406,https://www.nhl.com/gamecenter/2013020257,2013/11/10,New York Rangers,Florida Panthers,H
6407,https://www.nhl.com/gamecenter/2013020258,2013/11/10,Chicago Blackhawks,Edmonton Oilers,H
6408,https://www.nhl.com/gamecenter/2013020259,2013/11/10,Winnipeg Jets,San Jose Sharks,H
6409,https://www.nhl.com/gamecenter/2013020260,2013/11/10,Colorado Avalanche,Washington Capitals,H
6410,https://www.nhl.com/gamecenter/2013020261,2013/11/10,Anaheim Ducks,Vancouver Canucks,H
6411,https://www.nhl.com/gamecenter/2013020262,2013/11/11,Boston Bruins,Tampa Bay Lightning,H
6412,https://www.nhl.com/gamecenter/2013020263,2013/11/12,Buffalo Sabres,Los Angeles Kings,H
6413,https://www.nhl.com/gamecenter/2013020264,2013/11/12,New York Islanders,Nashville Predators,H
6414,https://www.nhl.com/gamecenter/2013020265,2013/11/12,New York Rangers,New Jersey Devils,A
6415,https://www.nhl.com/gamecenter/2013020266,2013/11/12,Washington Capitals,Columbus Blue Jackets,H
6416,https://www.nhl.com/gamecenter/2013020267,2013/11/12,Carolina Hurricanes,Colorado Avalanche,H
6417,https://www.nhl.com/gamecenter/2013020268,2013/11/12,Montréal Canadiens,Tampa Bay Lightning,A
6418,https://www.nhl.com/gamecenter/2013020269,2013/11/12,Ottawa Senators,Philadelphia Flyers,A
6419,https://www.nhl.com/gamecenter/2013020270,2013/11/12,Detroit Red Wings,Winnipeg Jets,A
6420,https://www.nhl.com/gamecenter/2013020271,2013/11/12,Florida Panthers,Anaheim Ducks,H
6421,https://www.nhl.com/gamecenter/2013020272,2013/11/12,St. Louis Blues,Coyotes,A
6422,https://www.nhl.com/gamecenter/2013020273,2013/11/12,Calgary Flames,San Jose Sharks,A
6423,https://www.nhl.com/gamecenter/2013020274,2013/11/13,Minnesota Wild,Toronto Maple Leafs,H
6424,https://www.nhl.com/gamecenter/2013020275,2013/11/13,Pittsburgh Penguins,Philadelphia Flyers,A
6425,https://www.nhl.com/gamecenter/2013020276,2013/11/13,Edmonton Oilers,Dallas Stars,A
6426,https://www.nhl.com/gamecenter/2013020277,2013/11/14,Boston Bruins,Columbus Blue Jackets,H
6427,https://www.nhl.com/gamecenter/2013020278,2013/11/14,New York Islanders,Los Angeles Kings,A
6428,https://www.nhl.com/gamecenter/2013020279,2013/11/14,Tampa Bay Lightning,Anaheim Ducks,H
6429,https://www.nhl.com/gamecenter/2013020280,2013/11/14,Chicago Blackhawks,Coyotes,H
6430,https://www.nhl.com/gamecenter/2013020281,2013/11/14,St. Louis Blues,Colorado Avalanche,H
6431,https://www.nhl.com/gamecenter/2013020282,2013/11/14,Calgary Flames,Dallas Stars,A
6432,https://www.nhl.com/gamecenter/2013020283,2013/11/14,Vancouver Canucks,San Jose Sharks,A
6433,https://www.nhl.com/gamecenter/2013020284,2013/11/15,Buffalo Sabres,Toronto Maple Leafs,H
6434,https://www.nhl.com/gamecenter/2013020285,2013/11/15,New Jersey Devils,Los Angeles Kings,A
6435,https://www.nhl.com/gamecenter/2013020286,2013/11/15,Pittsburgh Penguins,Nashville Predators,H
6436,https://www.nhl.com/gamecenter/2013020287,2013/11/15,Carolina Hurricanes,Anaheim Ducks,H
6437,https://www.nhl.com/gamecenter/2013020288,2013/11/15,Columbus Blue Jackets,Montréal Canadiens,A
6438,https://www.nhl.com/gamecenter/2013020289,2013/11/15,Ottawa Senators,Boston Bruins,H
6439,https://www.nhl.com/gamecenter/2013020290,2013/11/15,Detroit Red Wings,Washington Capitals,A
6440,https://www.nhl.com/gamecenter/2013020291,2013/11/15,Minnesota Wild,Florida Panthers,H
6441,https://www.nhl.com/gamecenter/2013020292,2013/11/15,Winnipeg Jets,Philadelphia Flyers,H
6442,https://www.nhl.com/gamecenter/2013020293,2013/11/15,Edmonton Oilers,San Jose Sharks,A
6443,https://www.nhl.com/gamecenter/2013020294,2013/11/16,Toronto Maple Leafs,Buffalo Sabres,H
6444,https://www.nhl.com/gamecenter/2013020295,2013/11/16,Montréal Canadiens,New York Rangers,A
6445,https://www.nhl.com/gamecenter/2013020296,2013/11/16,New Jersey Devils,Pittsburgh Penguins,H
6446,https://www.nhl.com/gamecenter/2013020297,2013/11/16,New York Islanders,Detroit Red Wings,H
6447,https://www.nhl.com/gamecenter/2013020298,2013/11/16,St. Louis Blues,Carolina Hurricanes,H
6448,https://www.nhl.com/gamecenter/2013020299,2013/11/16,Nashville Predators,Chicago Blackhawks,H
6449,https://www.nhl.com/gamecenter/2013020300,2013/11/16,Coyotes,Tampa Bay Lightning,H
6450,https://www.nhl.com/gamecenter/2013020301,2013/11/16,Colorado Avalanche,Florida Panthers,A
6451,https://www.nhl.com/gamecenter/2013020302,2013/11/16,Calgary Flames,Edmonton Oilers,A
6452,https://www.nhl.com/gamecenter/2013020303,2013/11/17,Ottawa Senators,Columbus Blue Jackets,A
6453,https://www.nhl.com/gamecenter/2013020304,2013/11/17,Washington Capitals,St. Louis Blues,H
6454,https://www.nhl.com/gamecenter/2013020305,2013/11/17,New York Rangers,Los Angeles Kings,A
6455,https://www.nhl.com/gamecenter/2013020306,2013/11/17,Chicago Blackhawks,San Jose Sharks,H
6456,https://www.nhl.com/gamecenter/2013020307,2013/11/17,Minnesota Wild,Winnipeg Jets,H
6457,https://www.nhl.com/gamecenter/2013020308,2013/11/17,Vancouver Canucks,Dallas Stars,A
6458,https://www.nhl.com/gamecenter/2013020309,2013/11/18,Carolina Hurricanes,Boston Bruins,A
6459,https://www.nhl.com/gamecenter/2013020310,2013/11/18,Pittsburgh Penguins,Anaheim Ducks,H
6460,https://www.nhl.com/gamecenter/2013020311,2013/11/18,Winnipeg Jets,Calgary Flames,A
6461,https://www.nhl.com/gamecenter/2013020312,2013/11/19,Buffalo Sabres,St. Louis Blues,A
6462,https://www.nhl.com/gamecenter/2013020313,2013/11/19,Toronto Maple Leafs,New York Islanders,H
6463,https://www.nhl.com/gamecenter/2013020314,2013/11/19,Philadelphia Flyers,Ottawa Senators,H
6464,https://www.nhl.com/gamecenter/2013020315,2013/11/19,Montréal Canadiens,Minnesota Wild,H
6465,https://www.nhl.com/gamecenter/2013020316,2013/11/19,Detroit Red Wings,Nashville Predators,A
6466,https://www.nhl.com/gamecenter/2013020317,2013/11/19,New York Rangers,Boston Bruins,A
6467,https://www.nhl.com/gamecenter/2013020318,2013/11/19,Colorado Avalanche,Chicago Blackhawks,H
6468,https://www.nhl.com/gamecenter/2013020319,2013/11/19,Edmonton Oilers,Columbus Blue Jackets,H
6469,https://www.nhl.com/gamecenter/2013020320,2013/11/19,Vancouver Canucks,Florida Panthers,A
6470,https://www.nhl.com/gamecenter/2013020321,2013/11/19,Los Angeles Kings,Tampa Bay Lightning,H
6471,https://www.nhl.com/gamecenter/2013020322,2013/11/20,Ottawa Senators,Minnesota Wild,A
6472,https://www.nhl.com/gamecenter/2013020323,2013/11/20,Washington Capitals,Pittsburgh Penguins,A
6473,https://www.nhl.com/gamecenter/2013020324,2013/11/20,Calgary Flames,Columbus Blue Jackets,A
6474,https://www.nhl.com/gamecenter/2013020325,2013/11/20,Anaheim Ducks,New Jersey Devils,A
6475,https://www.nhl.com/gamecenter/2013020326,2013/11/21,Boston Bruins,St. Louis Blues,A
6476,https://www.nhl.com/gamecenter/2013020327,2013/11/21,Toronto Maple Leafs,Nashville Predators,A
6477,https://www.nhl.com/gamecenter/2013020328,2013/11/21,Philadelphia Flyers,Buffalo Sabres,H
6478,https://www.nhl.com/gamecenter/2013020329,2013/11/21,Detroit Red Wings,Carolina Hurricanes,H
6479,https://www.nhl.com/gamecenter/2013020330,2013/11/21,Winnipeg Jets,Chicago Blackhawks,A
6480,https://www.nhl.com/gamecenter/2013020331,2013/11/21,Dallas Stars,New York Rangers,A
6481,https://www.nhl.com/gamecenter/2013020332,2013/11/21,Coyotes,Colorado Avalanche,A
6482,https://www.nhl.com/gamecenter/2013020333,2013/11/21,Edmonton Oilers,Florida Panthers,H
6483,https://www.nhl.com/gamecenter/2013020334,2013/11/21,Los Angeles Kings,New Jersey Devils,A
6484,https://www.nhl.com/gamecenter/2013020335,2013/11/21,San Jose Sharks,Tampa Bay Lightning,H
6485,https://www.nhl.com/gamecenter/2013020336,2013/11/22,Pittsburgh Penguins,New York Islanders,H
6486,https://www.nhl.com/gamecenter/2013020337,2013/11/22,Washington Capitals,Montréal Canadiens,A
6487,https://www.nhl.com/gamecenter/2013020338,2013/11/22,Calgary Flames,Florida Panthers,H
6488,https://www.nhl.com/gamecenter/2013020339,2013/11/22,Vancouver Canucks,Columbus Blue Jackets,H
6489,https://www.nhl.com/gamecenter/2013020340,2013/11/22,Anaheim Ducks,Tampa Bay Lightning,H
6490,https://www.nhl.com/gamecenter/2013020341,2013/11/23,Boston Bruins,Carolina Hurricanes,H
6491,https://www.nhl.com/gamecenter/2013020342,2013/11/23,Winnipeg Jets,Minnesota Wild,A
6492,https://www.nhl.com/gamecenter/2013020343,2013/11/23,Toronto Maple Leafs,Washington Capitals,H
6493,https://www.nhl.com/gamecenter/2013020344,2013/11/23,Montréal Canadiens,Pittsburgh Penguins,H
6494,https://www.nhl.com/gamecenter/2013020345,2013/11/23,Detroit Red Wings,Ottawa Senators,A
6495,https://www.nhl.com/gamecenter/2013020346,2013/11/23,Philadelphia Flyers,New York Islanders,H
6496,https://www.nhl.com/gamecenter/2013020347,2013/11/23,St. Louis Blues,Dallas Stars,H
6497,https://www.nhl.com/gamecenter/2013020348,2013/11/23,Nashville Predators,New York Rangers,A
6498,https://www.nhl.com/gamecenter/2013020349,2013/11/23,Coyotes,Anaheim Ducks,A
6499,https://www.nhl.com/gamecenter/2013020350,2013/11/23,Vancouver Canucks,Chicago Blackhawks,A
6500,https://www.nhl.com/gamecenter/2013020351,2013/11/23,Los Angeles Kings,Colorado Avalanche,A
6501,https://www.nhl.com/gamecenter/2013020352,2013/11/23,San Jose Sharks,New Jersey Devils,H
6502,https://www.nhl.com/gamecenter/2013020353,2013/11/24,Buffalo Sabres,Detroit Red Wings,A
6503,https://www.nhl.com/gamecenter/2013020354,2013/11/24,Carolina Hurricanes,Ottawa Senators,H
6504,https://www.nhl.com/gamecenter/2013020355,2013/11/25,Boston Bruins,Pittsburgh Penguins,H
6505,https://www.nhl.com/gamecenter/2013020356,2013/11/25,Toronto Maple Leafs,Columbus Blue Jackets,A
6506,https://www.nhl.com/gamecenter/2013020357,2013/11/25,New Jersey Devils,Winnipeg Jets,A
6507,https://www.nhl.com/gamecenter/2013020358,2013/11/25,Tampa Bay Lightning,New York Rangers,H
6508,https://www.nhl.com/gamecenter/2013020359,2013/11/25,Florida Panthers,Philadelphia Flyers,H
6509,https://www.nhl.com/gamecenter/2013020360,2013/11/25,St. Louis Blues,Minnesota Wild,H
6510,https://www.nhl.com/gamecenter/2013020361,2013/11/25,Nashville Predators,Coyotes,H
6511,https://www.nhl.com/gamecenter/2013020362,2013/11/25,Edmonton Oilers,Chicago Blackhawks,A
6512,https://www.nhl.com/gamecenter/2013020363,2013/11/25,Vancouver Canucks,Los Angeles Kings,A
6513,https://www.nhl.com/gamecenter/2013020364,2013/11/26,Dallas Stars,Anaheim Ducks,H
6514,https://www.nhl.com/gamecenter/2013020365,2013/11/27,Buffalo Sabres,Montréal Canadiens,A
6515,https://www.nhl.com/gamecenter/2013020366,2013/11/27,New Jersey Devils,Carolina Hurricanes,A
6516,https://www.nhl.com/gamecenter/2013020367,2013/11/27,New York Islanders,Winnipeg Jets,A
6517,https://www.nhl.com/gamecenter/2013020368,2013/11/27,Washington Capitals,Ottawa Senators,A
6518,https://www.nhl.com/gamecenter/2013020369,2013/11/27,Columbus Blue Jackets,Nashville Predators,A
6519,https://www.nhl.com/gamecenter/2013020370,2013/11/27,Detroit Red Wings,Boston Bruins,H
6520,https://www.nhl.com/gamecenter/2013020371,2013/11/27,Tampa Bay Lightning,Philadelphia Flyers,H
6521,https://www.nhl.com/gamecenter/2013020372,2013/11/27,Florida Panthers,New York Rangers,A
6522,https://www.nhl.com/gamecenter/2013020373,2013/11/27,Pittsburgh Penguins,Toronto Maple Leafs,H
6523,https://www.nhl.com/gamecenter/2013020374,2013/11/27,Minnesota Wild,Coyotes,A
6524,https://www.nhl.com/gamecenter/2013020375,2013/11/27,Colorado Avalanche,St. Louis Blues,A
6525,https://www.nhl.com/gamecenter/2013020376,2013/11/27,Calgary Flames,Chicago Blackhawks,A
6526,https://www.nhl.com/gamecenter/2013020377,2013/11/27,San Jose Sharks,Los Angeles Kings,H
6527,https://www.nhl.com/gamecenter/2013020378,2013/11/28,Ottawa Senators,Vancouver Canucks,A
6528,https://www.nhl.com/gamecenter/2013020379,2013/11/28,Nashville Predators,Edmonton Oilers,A
6529,https://www.nhl.com/gamecenter/2013020380,2013/11/29,Boston Bruins,New York Rangers,H
6530,https://www.nhl.com/gamecenter/2013020381,2013/11/29,Tampa Bay Lightning,Pittsburgh Penguins,A
6531,https://www.nhl.com/gamecenter/2013020382,2013/11/29,New York Islanders,Detroit Red Wings,A
6532,https://www.nhl.com/gamecenter/2013020383,2013/11/29,Philadelphia Flyers,Winnipeg Jets,H
6533,https://www.nhl.com/gamecenter/2013020384,2013/11/29,Anaheim Ducks,Calgary Flames,H
6534,https://www.nhl.com/gamecenter/2013020385,2013/11/29,San Jose Sharks,St. Louis Blues,H
6535,https://www.nhl.com/gamecenter/2013020386,2013/11/29,Washington Capitals,Montréal Canadiens,H
6536,https://www.nhl.com/gamecenter/2013020387,2013/11/29,Minnesota Wild,Colorado Avalanche,A
6537,https://www.nhl.com/gamecenter/2013020388,2013/11/29,Buffalo Sabres,Toronto Maple Leafs,H
6538,https://www.nhl.com/gamecenter/2013020389,2013/11/29,Carolina Hurricanes,New Jersey Devils,A
6539,https://www.nhl.com/gamecenter/2013020390,2013/11/29,Columbus Blue Jackets,Edmonton Oilers,H
6540,https://www.nhl.com/gamecenter/2013020391,2013/11/29,Dallas Stars,Chicago Blackhawks,A
6541,https://www.nhl.com/gamecenter/2013020392,2013/11/30,New York Rangers,Vancouver Canucks,H
6542,https://www.nhl.com/gamecenter/2013020393,2013/11/30,Boston Bruins,Columbus Blue Jackets,H
6543,https://www.nhl.com/gamecenter/2013020394,2013/11/30,Montréal Canadiens,Toronto Maple Leafs,H
6544,https://www.nhl.com/gamecenter/2013020395,2013/11/30,Florida Panthers,Pittsburgh Penguins,A
6545,https://www.nhl.com/gamecenter/2013020396,2013/11/30,New Jersey Devils,Buffalo Sabres,H
6546,https://www.nhl.com/gamecenter/2013020397,2013/11/30,New York Islanders,Washington Capitals,A
6547,https://www.nhl.com/gamecenter/2013020398,2013/11/30,Nashville Predators,Philadelphia Flyers,A
6548,https://www.nhl.com/gamecenter/2013020399,2013/11/30,Coyotes,Chicago Blackhawks,A
6549,https://www.nhl.com/gamecenter/2013020400,2013/11/30,Colorado Avalanche,Minnesota Wild,H
6550,https://www.nhl.com/gamecenter/2013020401,2013/11/30,Los Angeles Kings,Calgary Flames,A
6551,https://www.nhl.com/gamecenter/2013020402,2013/11/30,San Jose Sharks,Anaheim Ducks,H
6552,https://www.nhl.com/gamecenter/2013020403,2013/12/01,Carolina Hurricanes,Vancouver Canucks,A
6553,https://www.nhl.com/gamecenter/2013020404,2013/12/01,Ottawa Senators,Detroit Red Wings,A
6554,https://www.nhl.com/gamecenter/2013020405,2013/12/01,Dallas Stars,Edmonton Oilers,A
6555,https://www.nhl.com/gamecenter/2013020406,2013/12/02,New York Rangers,Winnipeg Jets,A
6556,https://www.nhl.com/gamecenter/2013020407,2013/12/02,Montréal Canadiens,New Jersey Devils,H
6557,https://www.nhl.com/gamecenter/2013020408,2013/12/02,Minnesota Wild,Philadelphia Flyers,H
6558,https://www.nhl.com/gamecenter/2013020409,2013/12/02,Los Angeles Kings,St. Louis Blues,H
6559,https://www.nhl.com/gamecenter/2013020410,2013/12/03,Toronto Maple Leafs,San Jose Sharks,A
6560,https://www.nhl.com/gamecenter/2013020411,2013/12/03,New York Islanders,Pittsburgh Penguins,A
6561,https://www.nhl.com/gamecenter/2013020412,2013/12/03,Washington Capitals,Carolina Hurricanes,A
6562,https://www.nhl.com/gamecenter/2013020413,2013/12/03,Columbus Blue Jackets,Tampa Bay Lightning,H
6563,https://www.nhl.com/gamecenter/2013020414,2013/12/03,Florida Panthers,Ottawa Senators,A
6564,https://www.nhl.com/gamecenter/2013020415,2013/12/03,Chicago Blackhawks,Dallas Stars,A
6565,https://www.nhl.com/gamecenter/2013020416,2013/12/03,Nashville Predators,Vancouver Canucks,A
6566,https://www.nhl.com/gamecenter/2013020417,2013/12/03,Edmonton Oilers,Coyotes,A
6567,https://www.nhl.com/gamecenter/2013020418,2013/12/03,Anaheim Ducks,Los Angeles Kings,A
6568,https://www.nhl.com/gamecenter/2013020419,2013/12/04,New Jersey Devils,Montréal Canadiens,A
6569,https://www.nhl.com/gamecenter/2013020420,2013/12/04,Detroit Red Wings,Philadelphia Flyers,A
6570,https://www.nhl.com/gamecenter/2013020421,2013/12/04,Calgary Flames,Coyotes,H
6571,https://www.nhl.com/gamecenter/2013020422,2013/12/05,Buffalo Sabres,New York Rangers,A
6572,https://www.nhl.com/gamecenter/2013020423,2013/12/05,Toronto Maple Leafs,Dallas Stars,H
6573,https://www.nhl.com/gamecenter/2013020424,2013/12/05,Pittsburgh Penguins,San Jose Sharks,H
6574,https://www.nhl.com/gamecenter/2013020425,2013/12/05,Montréal Canadiens,Boston Bruins,H
6575,https://www.nhl.com/gamecenter/2013020426,2013/12/05,Tampa Bay Lightning,Ottawa Senators,H
6576,https://www.nhl.com/gamecenter/2013020427,2013/12/05,Florida Panthers,Winnipeg Jets,H
6577,https://www.nhl.com/gamecenter/2013020428,2013/12/05,St. Louis Blues,New York Islanders,H
6578,https://www.nhl.com/gamecenter/2013020429,2013/12/05,Nashville Predators,Carolina Hurricanes,A
6579,https://www.nhl.com/gamecenter/2013020430,2013/12/05,Minnesota Wild,Chicago Blackhawks,H
6580,https://www.nhl.com/gamecenter/2013020431,2013/12/05,Edmonton Oilers,Colorado Avalanche,H
6581,https://www.nhl.com/gamecenter/2013020432,2013/12/06,New Jersey Devils,Detroit Red Wings,A
6582,https://www.nhl.com/gamecenter/2013020433,2013/12/06,Carolina Hurricanes,San Jose Sharks,H
6583,https://www.nhl.com/gamecenter/2013020434,2013/12/06,Columbus Blue Jackets,Minnesota Wild,H
6584,https://www.nhl.com/gamecenter/2013020435,2013/12/06,Chicago Blackhawks,Anaheim Ducks,A
6585,https://www.nhl.com/gamecenter/2013020436,2013/12/06,Calgary Flames,Colorado Avalanche,A
6586,https://www.nhl.com/gamecenter/2013020437,2013/12/06,Vancouver Canucks,Coyotes,H
6587,https://www.nhl.com/gamecenter/2013020438,2013/12/07,Boston Bruins,Pittsburgh Penguins,H
6588,https://www.nhl.com/gamecenter/2013020439,2013/12/07,Montréal Canadiens,Buffalo Sabres,H
6589,https://www.nhl.com/gamecenter/2013020440,2013/12/07,Ottawa Senators,Toronto Maple Leafs,A
6590,https://www.nhl.com/gamecenter/2013020441,2013/12/07,Detroit Red Wings,Florida Panthers,A
6591,https://www.nhl.com/gamecenter/2013020442,2013/12/07,Tampa Bay Lightning,Winnipeg Jets,A
6592,https://www.nhl.com/gamecenter/2013020443,2013/12/07,Washington Capitals,Nashville Predators,H
6593,https://www.nhl.com/gamecenter/2013020444,2013/12/07,New York Rangers,New Jersey Devils,A
6594,https://www.nhl.com/gamecenter/2013020445,2013/12/07,St. Louis Blues,Anaheim Ducks,A
6595,https://www.nhl.com/gamecenter/2013020446,2013/12/07,Dallas Stars,Philadelphia Flyers,H
6596,https://www.nhl.com/gamecenter/2013020447,2013/12/07,Edmonton Oilers,Calgary Flames,A
6597,https://www.nhl.com/gamecenter/2013020448,2013/12/07,Los Angeles Kings,New York Islanders,H
6598,https://www.nhl.com/gamecenter/2013020449,2013/12/08,Minnesota Wild,San Jose Sharks,H
6599,https://www.nhl.com/gamecenter/2013020450,2013/12/08,Toronto Maple Leafs,Boston Bruins,A
6600,https://www.nhl.com/gamecenter/2013020451,2013/12/08,New York Rangers,Washington Capitals,A
6601,https://www.nhl.com/gamecenter/2013020452,2013/12/08,Chicago Blackhawks,Florida Panthers,H
6602,https://www.nhl.com/gamecenter/2013020453,2013/12/08,Vancouver Canucks,Colorado Avalanche,H
6603,https://www.nhl.com/gamecenter/2013020454,2013/12/09,Ottawa Senators,Philadelphia Flyers,H
6604,https://www.nhl.com/gamecenter/2013020455,2013/12/09,Pittsburgh Penguins,Columbus Blue Jackets,H
6605,https://www.nhl.com/gamecenter/2013020456,2013/12/09,Vancouver Canucks,Carolina Hurricanes,H
6606,https://www.nhl.com/gamecenter/2013020457,2013/12/09,Anaheim Ducks,New York Islanders,H
6607,https://www.nhl.com/gamecenter/2013020458,2013/12/10,Buffalo Sabres,Ottawa Senators,H
6608,https://www.nhl.com/gamecenter/2013020459,2013/12/10,Washington Capitals,Tampa Bay Lightning,H
6609,https://www.nhl.com/gamecenter/2013020460,2013/12/10,Columbus Blue Jackets,New Jersey Devils,H
6610,https://www.nhl.com/gamecenter/2013020461,2013/12/10,Montréal Canadiens,Los Angeles Kings,A
6611,https://www.nhl.com/gamecenter/2013020462,2013/12/10,Florida Panthers,Detroit Red Wings,H
6612,https://www.nhl.com/gamecenter/2013020463,2013/12/10,New York Rangers,Nashville Predators,A
6613,https://www.nhl.com/gamecenter/2013020464,2013/12/10,Winnipeg Jets,St. Louis Blues,A
6614,https://www.nhl.com/gamecenter/2013020465,2013/12/10,Dallas Stars,Chicago Blackhawks,A
6615,https://www.nhl.com/gamecenter/2013020466,2013/12/10,Colorado Avalanche,Coyotes,A
6616,https://www.nhl.com/gamecenter/2013020467,2013/12/10,Calgary Flames,Boston Bruins,A
6617,https://www.nhl.com/gamecenter/2013020468,2013/12/10,Edmonton Oilers,Carolina Hurricanes,H
6618,https://www.nhl.com/gamecenter/2013020469,2013/12/10,San Jose Sharks,New York Islanders,A
6619,https://www.nhl.com/gamecenter/2013020470,2013/12/11,Toronto Maple Leafs,Los Angeles Kings,A
6620,https://www.nhl.com/gamecenter/2013020471,2013/12/11,Chicago Blackhawks,Philadelphia Flyers,H
6621,https://www.nhl.com/gamecenter/2013020472,2013/12/11,Anaheim Ducks,Minnesota Wild,H
6622,https://www.nhl.com/gamecenter/2013020473,2013/12/12,New York Rangers,Columbus Blue Jackets,A
6623,https://www.nhl.com/gamecenter/2013020474,2013/12/12,Philadelphia Flyers,Montréal Canadiens,H
6624,https://www.nhl.com/gamecenter/2013020475,2013/12/12,Ottawa Senators,Buffalo Sabres,H
6625,https://www.nhl.com/gamecenter/2013020476,2013/12/12,Tampa Bay Lightning,Detroit Red Wings,H
6626,https://www.nhl.com/gamecenter/2013020477,2013/12/12,St. Louis Blues,Toronto Maple Leafs,H
6627,https://www.nhl.com/gamecenter/2013020478,2013/12/12,Nashville Predators,Dallas Stars,H
6628,https://www.nhl.com/gamecenter/2013020479,2013/12/12,Winnipeg Jets,Colorado Avalanche,A
6629,https://www.nhl.com/gamecenter/2013020480,2013/12/12,Calgary Flames,Carolina Hurricanes,H
6630,https://www.nhl.com/gamecenter/2013020481,2013/12/12,Coyotes,New York Islanders,H
6631,https://www.nhl.com/gamecenter/2013020482,2013/12/12,Edmonton Oilers,Boston Bruins,A
6632,https://www.nhl.com/gamecenter/2013020483,2013/12/12,San Jose Sharks,Minnesota Wild,H
6633,https://www.nhl.com/gamecenter/2013020484,2013/12/13,Pittsburgh Penguins,New Jersey Devils,H
6634,https://www.nhl.com/gamecenter/2013020485,2013/12/13,Florida Panthers,Washington Capitals,H
6635,https://www.nhl.com/gamecenter/2013020486,2013/12/13,Vancouver Canucks,Edmonton Oilers,H
6636,https://www.nhl.com/gamecenter/2013020487,2013/12/14,Buffalo Sabres,Calgary Flames,A
6637,https://www.nhl.com/gamecenter/2013020488,2013/12/14,Ottawa Senators,Los Angeles Kings,A
6638,https://www.nhl.com/gamecenter/2013020489,2013/12/14,Winnipeg Jets,Dallas Stars,A
6639,https://www.nhl.com/gamecenter/2013020490,2013/12/14,Toronto Maple Leafs,Chicago Blackhawks,H
6640,https://www.nhl.com/gamecenter/2013020491,2013/12/14,Detroit Red Wings,Pittsburgh Penguins,A
6641,https://www.nhl.com/gamecenter/2013020492,2013/12/14,New Jersey Devils,Tampa Bay Lightning,H
6642,https://www.nhl.com/gamecenter/2013020493,2013/12/14,New York Islanders,Montréal Canadiens,A
6643,https://www.nhl.com/gamecenter/2013020494,2013/12/14,Columbus Blue Jackets,St. Louis Blues,A
6644,https://www.nhl.com/gamecenter/2013020495,2013/12/14,Nashville Predators,San Jose Sharks,H
6645,https://www.nhl.com/gamecenter/2013020496,2013/12/14,Coyotes,Carolina Hurricanes,A
6646,https://www.nhl.com/gamecenter/2013020497,2013/12/14,Colorado Avalanche,Minnesota Wild,A
6647,https://www.nhl.com/gamecenter/2013020498,2013/12/14,Vancouver Canucks,Boston Bruins,H
6648,https://www.nhl.com/gamecenter/2013020499,2013/12/15,Washington Capitals,Philadelphia Flyers,H
6649,https://www.nhl.com/gamecenter/2013020500,2013/12/15,Detroit Red Wings,Tampa Bay Lightning,A
6650,https://www.nhl.com/gamecenter/2013020501,2013/12/15,Montréal Canadiens,Florida Panthers,A
6651,https://www.nhl.com/gamecenter/2013020502,2013/12/15,New York Rangers,Calgary Flames,H
6652,https://www.nhl.com/gamecenter/2013020503,2013/12/15,Chicago Blackhawks,Los Angeles Kings,H
6653,https://www.nhl.com/gamecenter/2013020504,2013/12/15,Anaheim Ducks,Edmonton Oilers,H
